OBJECTID,Latitude,Longitude,Initial Source SIT209 Record Date,Incident Name,Incident Number,100% Contained?,IMT Type Assigned (Highest-level),Geographic Area,New to IMSR,IMSR Post Date (ISO Format),IRWIN ID,IRWIN Fire Discovery Date Time,Most Recent Date Posted Flag,Occurrence,Incident Size (Acres),NWCG UniqueFireIdentifier,x,y
43123,41.4875,-100.5713889,2/26/2024 12:00:00 AM,Betty's Way,NE-NES-240137,c,,RMC,,20240315,56d6ead8-785e-402e-93bd-6bae07b93e4a,2/26/2024 4:00:00 PM,,LAST,69810,2024-NENES-240137,-100.5713889,41.4875000000001
43124,38.034,-103.201,3/3/2024 12:00:00 AM,Boggsvillle,CO-BNX-000183,c,,RMC,,20240315,3bed2c1b-a44f-41d5-8608-b838abe8ae7c,3/2/2024 5:28:53 PM,,LAST,1084,2024-COBNX-000183,-103.201,38.034
43125,44.106,-93.46,3/3/2024 12:00:00 AM,Snake Trail,MN-3XS-000358,c,,EACC,,20240315,30a5b749-da2e-4c4a-976a-4cc3d378e2a8,3/3/2024 6:50:00 PM,,LAST,1594,2024-MN3XS-000358,-93.46,44.1060000000001
43126,35.4122222,-113.0336111,3/5/2024 12:00:00 AM,Aubrey,AZ-A5S-240160,c,,SWC,,20240315,10634541-ef62-4d11-94fb-e9f35f7f75ff,3/5/2024 8:02:00 PM,,LAST,3875,2024-AZA5S-240160,-113.0336111,35.4122222
43127,45.204,-106.297,3/11/2024 12:00:00 AM,Otter Road,MT-LG29-000033,c,,NRC,y,20240315,f95d3f10-4141-45cb-b089-80e5ca04af6f,3/10/2024 8:05:00 PM,,ONLY,2323,2024-MTLG29-000033,-106.297,45.2040000000001
43308,38.6636111,-78.5922222,3/20/2024 12:00:00 AM,Waterfall Mountain,VA-VAF-240044,,C,SAC,y,20240322,a820f5af-074c-4a7f-98fd-14a52f9de763,3/20/2024 9:19:05 PM,,ONLY,4126,2024-VAVAF-240044,-78.5922222,38.6636111
43311,38.7594444,-78.9372222,3/20/2024 12:00:00 AM,Capon,VA-VAS-24CR00221,,,SAC,y,20240322,c1466794-0488-4c75-9911-63eeead5f4fe,3/20/2024 2:45:00 PM,,ONLY,1200,2024-VAVAS-24CR00221,-78.9372222,38.7594444000001
43323,34.266,-95.417,2/26/2024 12:00:00 AM,Smokehouse Creek,TX-TXS-240317,c,,SAC,,20240322,4a55159b-d06f-4574-a689-cc4cdccdc097,2/26/2024 8:16:05 PM,,LAST,1058482,2024-TXTXS-240317,-95.417,34.2660000000001
43324,35.258,-95.416,2/26/2024 12:00:00 AM,Windy Deuce,TX-TXS-240324,c,,SAC,,20240322,b972cffd-155a-421e-b86b-969af75e1880,2/27/2024 12:23:16 AM,,LAST,144045,2024-TXTXS-240324,-95.4159999999999,35.258
43325,34.5722222,-88.4977778,3/12/2024 12:00:00 AM,Lamar Castle,OK-OMA-000726,c,,SAC,,20240322,db60063f-1cef-4666-a02c-c668feaa9fd8,3/12/2024 6:22:59 PM,,LAST,903,2024-OKOMA-000726,-88.4977777999999,34.5722222000001
43326,44.65,-104.739,3/14/2024 12:00:00 AM,Irishman Creek Road,KY-KYS-241190508,c,,SAC,,20240322,1422dc09-71f7-404a-892d-ee564f7b2ae5,3/14/2024 6:35:00 PM,,LAST,188,2024-KYKYS-241190508,-104.739,44.65
43327,36.8025,-91.0725,3/12/2024 12:00:00 AM,North Beaver,OK-OKS-240337,c,,SAC,,20240322,db451e60-a76b-41fd-875c-05c1ba71c945,3/11/2024 7:21:00 PM,,LAST,674,2024-OKOKS-240337,-91.0725,36.8025000000001
43328,37.4575,-81.9777778,3/12/2024 12:00:00 AM,Brooken 1,OK-OKS-240341,c,,SAC,,20240322,d8478306-d915-4641-9f8b-fcdee4f56b84,3/11/2024 9:30:00 PM,,LAST,511,2024-OKOKS-240341,-81.9777778,37.4575
43329,37.0947222,-82.2947222,3/12/2024 12:00:00 AM,Brooken 2,OK-OKS-240346,c,,SAC,,20240322,49d32d84-5a31-4385-9438-2e2a10790fa8,3/12/2024 8:45:00 PM,,LAST,142,2024-OKOKS-240346,-82.2947222,37.0947222
43330,36.8847222,-81.0338889,3/13/2024 12:00:00 AM,Hog Trap,OK-OKS-240356,c,,SAC,,20240322,4119fac7-a248-4f6e-80c7-4f063f43c3ef,3/14/2024 1:30:00 AM,,LAST,170,2024-OKOKS-240356,-81.0338889,36.8847222000001
43331,37.8922222,-82.1027778,3/18/2024 12:00:00 AM,Mining Camp Hollow,OK-OKS-240361,c,,SAC,y,20240322,016427f6-4c46-425c-88ec-d9d470f3d53c,3/18/2024 4:15:00 PM,,ONLY,150,2024-OKOKS-240361,-82.1027778,37.8922222
43332,36.1191667,-96.2219444,3/14/2024 12:00:00 AM,CR 5091,MS-MSS-012453,c,,SAC,y,20240322,69a8450c-67e9-44dd-a213-eddcd5275efb,3/14/2024 8:45:00 PM,,ONLY,301,2024-MSMSS-012453,-96.2219444,36.1191667000001
43333,38.6266667,-79.1752778,3/16/2024 12:00:00 AM,24WR000167,VA-VAS-24WR00167,c,,SAC,y,20240322,c2197990-4982-4c85-a7eb-d5183d9c777f,3/14/2024 1:00:00 AM,,ONLY,236,2024-VAVAS-24WR00167,-79.1752777999999,38.6266667
43334,35.8683333,-94.8525,3/16/2024 12:00:00 AM,24WR000155,VA-VAS-24WR00155,c,,SAC,y,20240322,99322cf5-7877-4674-a7e0-81fd81314cfd,3/14/2024 7:00:00 AM,,ONLY,100,2024-VAVAS-24WR00155,-94.8525,35.8683333000001
43335,36.0458333,-95.0219444,3/16/2024 12:00:00 AM,24WR00168,VA-VAS-24WR00168,c,,SAC,y,20240322,b387dce9-6e19-4d71-b75c-ad7a74d6798b,3/14/2024 6:30:00 PM,,ONLY,284,2024-VAVAS-24WR00168,-95.0219443999999,36.0458333
43336,37.6894444,-91.2377778,3/19/2024 12:00:00 AM,Blackbird Creek,OK-OKS-240372,c,,SAC,y,20240322,ff96b897-76f9-4208-8ed2-e76cebe3e9b9,3/19/2024 9:00:00 PM,,ONLY,130,2024-OKOKS-240372,-91.2377777999999,37.6894444000001
43337,36.06,-81.1553333,3/20/2024 12:00:00 AM,Brushy Mountain,NC-NCS-240013,c,,SAC,y,20240322,090ced4a-f51f-4b93-9791-9289401c5e14,3/19/2024 5:25:00 PM,,ONLY,125,2024-NCNCS-240013,-81.1553332999999,36.0600000000001
43338,36.863,-100.626,3/13/2024 12:00:00 AM,Barlow Canyon,WY-CRX-240176,c,,RMC,,20240322,eb70f9c6-24a8-4376-a96e-cca53306bad8,3/10/2024 4:00:21 AM,,LAST,207,2024-WYCRX-240176,-100.626,36.8630000000001
43342,35.848,-101.4330556,3/17/2024 12:00:00 AM,Little Barren,MO-MTF-000222,c,,EACC,y,20240322,b99ff9c4-04a9-4705-ad6d-eab740d766f1,3/17/2024 3:18:52 PM,,ONLY,258,2024-MOMTF-000222,-101.4330556,35.8480000000001
43343,37.289,-82.959,3/21/2024 12:00:00 AM,Bates,MO-MTF-000264,c,,EACC,y,20240322,4e2471f0-2d11-46b0-8823-b019570642a1,3/21/2024 4:26:58 PM,,ONLY,370,2024-MOMTF-000264,-82.9589999999999,37.289
43655,38.6266667,-79.1752778,3/16/2024 12:00:00 AM,Brushy Knob,VA-VAF-240033,,,SAC,,20240329,ddd1a104-22d8-48f2-aeec-b1e1fb7c2a39,3/16/2024 7:41:00 PM,,LAST,500,2024-VAVAF-240033,-79.1752777999999,38.6266667
43656,36.1191667,-96.2219444,3/22/2024 12:00:00 AM,Flying G,OK-OMA-000770,c,,SAC,,20240329,e62e31e4-bbba-4f77-9f30-dfa301126b5c,3/17/2024 6:37:31 PM,,LAST,1110,2024-OKOMA-000770,-96.2219444,36.1191667000001
43657,34.8361667,-78.6523333,3/22/2024 12:00:00 AM,Horseshoe Lake,NC-NCS-240014,c,,SAC,,20240329,03550abc-72be-48b6-93aa-38a12cc0f656,3/20/2024 11:30:00 PM,,LAST,570,2024-NCNCS-240014,-78.6523333,34.8361667
43658,36.2791667,-94.8222222,3/20/2024 12:00:00 AM,Spent,OK-CNA-000745,c,,SAC,,20240329,baf5a6c0-3721-4d4a-929e-eae6d94b2253,3/12/2024 9:00:00 PM,,LAST,1126,2024-OKCNA-000745,-94.8222221999999,36.2791667000001
43659,34.8152778,-95.03,3/21/2024 12:00:00 AM,Frisco Line,OK-OKS-240381,c,,SAC,,20240329,29cf5fd8-61f3-468a-91c7-9ebef3eaed50,3/20/2024 6:15:00 PM,,LAST,125,2024-OKOKS-240381,-95.03,34.8152778
43660,37.9230556,-78.0002778,3/21/2024 12:00:00 AM,West Old Mountain Road,VA-VAS-24CR00264,c,,SAC,,20240329,9b79be01-2980-4ad2-9ee1-436262795f01,3/20/2024 8:15:00 PM,,LAST,450,2024-VAVAS-24CR00264,-78.0002777999999,37.9230556000001
43661,35.5544444,-81.7283333,3/21/2024 12:00:00 AM,Huckleberry Mountain,NC-NCS-240012,c,,SAC,,20240329,04deb39a-eadc-4b1e-9e04-488bb77678d5,3/19/2024 11:00:00 AM,,LAST,451,2024-NCNCS-240012,-81.7283333,35.5544444000001
43662,35.1833333,-95.35,3/21/2024 12:00:00 AM,Beaver Mtn,OK-OKS-240378,c,,SAC,,20240329,8f43db3a-7426-4f63-8006-961d4214decb,3/20/2024 4:45:00 PM,,LAST,776,2024-OKOKS-240378,-95.35,35.1833333000001
43663,36.3152778,-94.7613889,3/21/2024 12:00:00 AM,Salt Fork,OK-OKS-240376,c,,SAC,,20240329,61c8194c-3bd4-4ef9-b88f-81e75618d547,3/20/2024 11:00:00 AM,,LAST,210,2024-OKOKS-240376,-94.7613889,36.3152778
43664,36.5266667,-83.9211111,3/21/2024 12:00:00 AM,2 Rock Creek Ridge Road,TN-TNS-240350,c,,SAC,,20240329,e4ae50bd-cfdb-4ba5-9964-8939a652bbad,3/20/2024 7:38:18 PM,,LAST,1467,2024-TNTNS-240350,-83.9211111,36.5266667000001
43665,38.1697222,-78.6744444,3/23/2024 12:00:00 AM,Taylor's Gap,VA-VAS-24CR00238,c,,SAC,,20240329,39c33101-526a-4b3e-b855-44b8f24e9826,3/20/2024 10:45:00 AM,,LAST,260,2024-VAVAS-24CR00238,-78.6744444,38.1697222000001
43666,36.8188889,-99.3502778,3/21/2024 12:00:00 AM,Cimarron Bluff,OK-OKS-240382,c,,SAC,,20240329,0481f4f5-c3b3-42bb-9347-5b98d5526674,3/20/2024 6:37:00 PM,,LAST,4113,2024-OKOKS-240382,-99.3502778,36.8188889
43667,37.3163889,-82.5216667,3/25/2024 12:00:00 AM,Kentucky 611,KY-KYS-241950989,c,,SAC,y,20240329,ec5e2186-39b4-43c3-8aae-7561e6057ceb,3/25/2024 9:13:00 PM,,ONLY,129,2024-KYKYS-241950989,-82.5216667,37.3163889
43668,38.6738889,-78.3827778,3/23/2024 12:00:00 AM,East Rocky Ridge,VA-VAS-24CR00297,c,,SAC,y,20240329,26d6d841-b249-4308-95dc-ec97980c47fb,3/20/2024 5:00:00 AM,,ONLY,700,2024-VAVAS-24CR00297,-78.3827778,38.6738889000001
43669,36.4641667,-95.0005556,3/24/2024 12:00:00 AM,Round Springs,OK-OKS-240391,c,,SAC,y,20240329,5fad274a-24d2-4646-adbf-635cbc530e99,3/24/2024 6:45:00 PM,,ONLY,217,2024-OKOKS-240391,-95.0005556,36.4641667000001
43670,36.0916667,-95.0102778,3/24/2024 12:00:00 AM,Lost Arrow,OK-OKS-240394,c,,SAC,y,20240329,0bda616e-da61-4763-b87b-771ec89216b6,3/24/2024 9:00:00 PM,,ONLY,120,2024-OKOKS-240394,-95.0102778,36.0916667000001
43671,36.0122222,-94.7105556,3/24/2024 12:00:00 AM,Denison Hollow,OK-OKS-240392,c,,SAC,y,20240329,5595f62a-1ca2-4c02-acc4-23426d0ad860,3/24/2024 7:00:00 PM,,ONLY,580,2024-OKOKS-240392,-94.7105556,36.0122222000001
43672,38.6669444,-78.5547222,3/23/2024 12:00:00 AM,Shenandoah,VA-VAS-24CR00295,c,,SAC,y,20240329,57ac6aa9-e5ce-4d10-9b4a-02bf39c90f9f,3/20/2024 12:58:00 PM,,ONLY,120,2024-VAVAS-24CR00295,-78.5547222,38.6669444
43673,38.5336111,-78.1466667,3/23/2024 12:00:00 AM,Yeawood,VA-VAS-24CR00299,c,,SAC,y,20240329,5bcb4c06-eae9-42a7-8871-28e591ece0a6,3/21/2024 3:00:00 PM,,ONLY,200,2024-VAVAS-24CR00299,-78.1466667,38.5336111
43674,39.0852778,-78.3472222,3/23/2024 12:00:00 AM,Coal Mine,VA-VAS-24CR00262,c,,SAC,y,20240329,199de9f5-1a92-4346-a9d7-8b73497a90bf,3/20/2024 8:00:00 PM,,ONLY,200,2024-VAVAS-24CR00262,-78.3472222,39.0852778
43675,38.5219444,-78.9936111,3/23/2024 12:00:00 AM,West Briar,VA-VAS-24CR00302,c,,SAC,y,20240329,1b37b007-9e81-48b0-9ec2-c0135917b59e,3/21/2024 3:15:00 PM,,ONLY,980,2024-VAVAS-24CR00302,-78.9936111,38.5219444000001
43676,37.8005556,-82.4316667,3/26/2024 12:00:00 AM,Big Branch Road,KY-KYS-241590956,c,,SAC,y,20240329,a5a4a4b3-e40d-4d98-9269-a5ee4c9dea8d,3/25/2024 3:55:00 PM,,ONLY,102,2024-KYKYS-241590956,-82.4316666999999,37.8005556000001
43677,33.6611111,-85.7291667,3/22/2024 12:00:00 AM,Erickton Drive,AL-ALS-240320-14,c,,SAC,y,20240329,b4246950-de84-4851-9fb8-c94771338cb9,3/21/2024 1:39:00 AM,,ONLY,440,2024-ALALS-240320-14,-85.7291667,33.6611111
43678,38.16093,-83.00413,3/26/2024 12:00:00 AM,Brushy Creek 1,KY-KYS-240635,c,,SAC,y,20240329,7a74b5ed-484d-485a-b818-be67c5d6a8cd,3/25/2024 8:46:00 PM,,ONLY,113,2024-KYKYS-240635,-83.00413,38.1609300000001
43679,38.1622222,-82.9802778,3/28/2024 12:00:00 AM,Brushy Creek 2,KY-KYS-240630998,c,,SAC,y,20240329,f937be56-b81c-4c75-a781-26098185e92b,3/25/2024 11:24:00 PM,,ONLY,144,2024-KYKYS-240630998,-82.9802778,38.1622222
43680,38.1611111,-82.9636111,3/26/2024 12:00:00 AM,Brushy Creek 3,KY-KYS-240630999,c,,SAC,y,20240329,086d9d32-06d9-441a-8a17-812497b77e68,3/25/2024 11:25:00 PM,,ONLY,121,2024-KYKYS-240630999,-82.9636111,38.1611111
43681,31.0858333,-89.1052778,3/26/2024 12:00:00 AM,Billy Road,MS-MNF-000253,c,,SAC,y,20240329,8c4232e6-be4b-4561-9526-66201f12df35,3/23/2024 10:01:19 PM,,ONLY,1750,2024-MSMNF-000253,-89.1052778,31.0858333
43682,34.7838889,-77.3213889,3/21/2024 12:00:00 AM,Morton Rd,NC-NCS-240016,c,,SAC,y,20240329,fe478fc5-9e50-4bf0-8bc5-ce96c766c671,3/21/2024 3:00:00 PM,,ONLY,110,2024-NCNCS-240016,-77.3213889,34.7838889000001
43683,36.5291667,-83.9616667,3/21/2024 12:00:00 AM,Log Mountain Road,TN-TNS-240379,c,,SAC,y,20240329,18180a59-55b3-40a2-bf8f-0b91a6ec2523,3/21/2024 8:33:31 PM,,ONLY,400,2024-TNTNS-240379,-83.9616667,36.5291667000001
43684,33.8725,-85.5733333,3/23/2024 12:00:00 AM,SCK Dry Branch,AL-ALF-240165,c,,SAC,y,20240329,669f2674-2e2f-4fe4-a4b0-2526e17948a9,3/19/2024 12:08:55 PM,,ONLY,897,2024-ALALF-240165,-85.5733332999999,33.8725000000001
43685,38.1019444,-77.0916667,3/23/2024 12:00:00 AM,24ER00310,VA-VAS-24ER00310,c,,SAC,y,20240329,3db6da3e-14fa-40ce-ab85-9a446999551e,3/21/2024 4:00:00 AM,,ONLY,100,2024-VAVAS-24ER00310,-77.0916667,38.1019444
43686,38.8111111,-78.7388889,3/23/2024 12:00:00 AM,Crooked Run,VA-VAS-24CR00288,c,,SAC,y,20240329,7099d1d5-3ee2-479f-b931-adb042ef47a2,3/19/2024 3:45:00 PM,,ONLY,100,2024-VAVAS-24CR00288,-78.7388888999999,38.8111111000001
43687,38.9111111,-78.9147222,3/20/2024 12:00:00 AM,Dove Hollow,WV-WVS-000141,,,EACC,y,20240329,458def25-5ca2-4395-a931-7a79f1403759,3/20/2024 7:20:00 PM,,ONLY,2950,2024-WVWVS-000141,-78.9147222,38.9111111
43688,37.4719444,-81.8047222,3/20/2024 12:00:00 AM,Old 52,WV-WVS-000140,,,EACC,y,20240329,62ef0c30-1d92-4044-8722-e83367f95830,3/20/2024 5:49:00 PM,,ONLY,127,2024-WVWVS-000140,-81.8047222,37.4719444
43689,38.7883333,-79.0744444,3/22/2024 12:00:00 AM,Grace Mountain,WV-WVS-000132,,,EACC,,20240329,5716c933-cf9b-4440-9a96-18cb9596d60a,3/20/2024 7:00:00 PM,,LAST,600,2024-WVWVS-000132,-79.0744443999999,38.7883333
43690,38.9180556,-79.0827778,3/22/2024 12:00:00 AM,Spring Run,WV-WVS-000133,,,EACC,,20240329,7e1dcb91-2adb-4a01-aa9b-8bfc540b1db5,3/20/2024 6:38:00 PM,,LAST,500,2024-WVWVS-000133,-79.0827778,38.9180556000001
43691,37.8922222,-82.1027778,3/20/2024 12:00:00 AM,Smokehouse Fork,WV-WVS-000134,c,,EACC,,20240329,b87d23cc-f62f-4b0d-b04b-abd28f9029ee,3/20/2024 11:11:00 PM,,LAST,122,2024-WVWVS-000134,-82.1027778,37.8922222
43692,37.0980556,-82.3580556,3/21/2024 12:00:00 AM,Anderson Branch,WV-WVS-000139,c,,EACC,y,20240329,76219720-a2e0-4e2a-9faf-147bd627fddd,3/21/2024 1:00:00 PM,,ONLY,275,2024-WVWVS-000139,-82.3580555999999,37.0980556000001
43693,37.5272222,-92.4119444,3/23/2024 12:00:00 AM,Mayfield,MO-MTF-000285,c,,EACC,y,20240329,63a93e01-325d-40ef-890d-90b7ee882592,3/23/2024 7:07:31 PM,,ONLY,182,2024-MOMTF-000285,-92.4119444,37.5272222
43694,37.7594444,-81.9816667,3/20/2024 12:00:00 AM,Chauncey,WV-WVS-000137,c,,EACC,y,20240329,238b4656-4bdd-4841-a1f0-0b9d3562da2c,3/20/2024 12:19:00 PM,,ONLY,427,2024-WVWVS-000137,-81.9816666999999,37.7594444000001
43695,37.6882,-92.4048,3/23/2024 12:00:00 AM,Diamond,MO-MTF-000289,c,,EACC,y,20240329,b99dcb0f-ba49-4228-a1f9-ea31ede43262,3/24/2024 3:55:54 AM,,ONLY,101,2024-MOMTF-000289,-92.4048,37.6882000000001
43696,36.9002778,-91.9394444,3/22/2024 12:00:00 AM,Rail Road,MO-MTF-000277,c,,EACC,y,20240329,2b005732-cdfe-4c20-9563-d1686bb85e62,3/22/2024 8:23:02 PM,,ONLY,250,2024-MOMTF-000277,-91.9394444,36.9002778
43697,44.7866667,-96.4402778,3/25/2024 12:00:00 AM,Mound Springs,MN-3XS-000769,c,,EACC,y,20240329,bd533f5b-8ee4-4092-85f7-60378383e4a8,3/16/2024 8:24:00 PM,,ONLY,343,2024-MN3XS-000769,-96.4402778,44.7866667000001
43698,45.8805556,-93.6316667,3/22/2024 12:00:00 AM,MN-3VS-000764,MN-3VS-000764,c,,EACC,y,20240329,d6bd14c4-8e04-4784-845b-c33801100e22,3/19/2024 6:34:00 PM,,ONLY,385,2024-MN3VS-000764,-93.6316667,45.8805556
43699,37.78,-91.0652778,3/24/2024 12:00:00 AM,Bethel,MO-MTF-000291,c,,EACC,y,20240329,31b8ea72-ae88-47db-987e-32c400f7cfde,3/24/2024 2:55:42 PM,,ONLY,240,2024-MOMTF-000291,-91.0652778,37.78
43700,38.7455556,-83.2744444,3/25/2024 12:00:00 AM,Rocky Fork Creek,OH-OHS-000160,c,,EACC,y,20240329,30669bb9-b9fc-4c6b-8120-23c12a965d97,3/25/2024 6:30:00 PM,,ONLY,140,2024-OHOHS-000160,-83.2744443999999,38.7455556
43859,37.951,-82.553,3/30/2024 6:00:00 AM,Little Laurel Creek,KY-KYS-241591068,c,,SAC,y,20240405,8275d0a6-2fbc-4c4a-8244-66e0e9fbd4e6,3/29/2024 3:53:00 PM,,ONLY,575,2024-KYKYS-241591068,-82.5529960820721,37.9509926249866
43860,37.502,-83.301,3/29/2024 6:00:00 AM,Smith Branch 2,KY-KYS-240251066,c,,SAC,y,20240405,25ef843e-202d-46a0-a928-a69fbd43a4fe,3/29/2024 3:15:00 PM,,ONLY,323,2024-KYKYS-240251066,-83.3009958897281,37.5019927461687
43861,37.284,-82.974,3/30/2024 6:00:00 AM,Perkins Madden Road,KY-KYS-241191121,c,,SAC,y,20240405,995743f9-ab8e-4fbe-aadb-8c27505498a7,3/30/2024 5:47:00 PM,,ONLY,210,2024-KYKYS-241191121,-82.973996001215,37.2839927759601
43862,37.305,-82.524,4/1/2024 6:00:00 AM,Rockhouse Road,KY-KYS-241951195,c,,SAC,y,20240405,465f1fee-cd85-484e-bda9-321e4b6cc39f,4/1/2024 4:46:00 PM,,ONLY,124,2024-KYKYS-241951195,-82.5239961336449,37.3049927529643
43863,37.16,-81.684,3/30/2024 6:00:00 AM,Amonate,VA-VAS-24WR00363,c,,SAC,y,20240405,8965fc65-cba5-4691-bc78-ef74d1301f5f,3/29/2024 9:00:00 PM,,ONLY,145,2024-VAVAS-24WR00363,-81.6839963937673,37.1599927479481
43864,37.301,-82.026,3/29/2024 6:00:00 AM,Lick Branch,VA-VAS-24WR00333,c,,SAC,y,20240405,2e3c04f4-94ae-4e35-ac47-3bb762be7274,3/29/2024 4:41:00 AM,,ONLY,118,2024-VAVAS-24WR00333,-82.0259962824943,37.3009927332441
43865,37.155,-82.388,3/30/2024 6:00:00 AM,Rose Ridge,VA-VAS-24WR00342,c,,SAC,y,20240405,f042056b-ef4a-4c42-a677-c2b49369f57a,3/29/2024 7:30:00 PM,,ONLY,300,2024-VAVAS-24WR00342,-82.3879961838432,37.15499277764
43866,36.875,-82.845,3/31/2024 6:00:00 AM,Exeter House,VA-VAS-24WR00371,c,,SAC,y,20240405,6eca1838-5db8-4681-bb45-97a9d04c268e,3/31/2024 1:38:00 AM,,ONLY,170,2024-VAVAS-24WR00371,-82.8449960659421,36.8749928531779
43867,37.438,-82.058,3/31/2024 6:00:00 AM,Wolf Track,VA-VAS-24WR00368,c,,SAC,y,20240405,aebc050f-a14a-481b-a658-b2899c550a8f,3/31/2024 1:45:00 AM,,ONLY,121,2024-VAVAS-24WR00368,-82.0579962640927,37.4379927068889
43868,37.1,-82.329,4/1/2024 6:00:00 AM,Buzzard Pt #2,VA-VAS-24WR00377,c,,SAC,y,20240405,b46247bf-d83a-4102-b540-bfca5fa627af,3/31/2024 7:08:00 AM,,ONLY,150,2024-VAVAS-24WR00377,-82.3289962049393,37.0999927863608
43869,37.313,-82.243,3/31/2024 6:00:00 AM,Conway Gap,VA-VAS-24WR00366,c,,SAC,y,20240405,3aa13c17-c324-4686-8d1e-4f1f32fc5afa,3/31/2024 8:45:00 PM,,ONLY,102,2024-VAVAS-24WR00366,-82.2429962169077,37.3129927397323
43870,35.939,-96.528,3/29/2024 6:00:00 AM,Jumper,OK-OMA-000937,c,,SAC,y,20240405,792f000e-ad02-4d22-9a97-982955792ca7,3/29/2024 8:43:00 PM,,ONLY,283,2024-OKOMA-000937,-96.5279923267472,35.9389936709464
43871,36.217,-98.09,3/28/2024 6:00:00 AM,Cromwell Pittman,OK-OKS-240406,c,,SAC,y,20240405,1a5186fe-d126-4479-9b65-9faa520efbb2,3/28/2024 9:16:00 PM,,ONLY,390,2024-OKOKS-240406,-98.0899919065091,36.2169937043041
43872,33.528,-85.89,3/28/2024 6:00:00 AM,Bell Spring,AL-ALF-240185,c,,SAC,y,20240405,5d61a70f-6f3c-442f-91a3-f54b35fee340,3/28/2024 8:26:00 PM,,ONLY,500,2024-ALALF-240185,-85.8899953779774,33.527993669015
43873,33.502,-85.725,3/28/2024 6:00:00 AM,Nixon Branch,AL-ALF-240183,c,,SAC,y,20240405,02127b8b-9721-4db0-9697-5cb0f29e36c3,3/28/2024 7:35:11 PM,,ONLY,221,2024-ALALF-240183,-85.7249954264438,33.5019936683149
43874,33.482,-87.053,3/29/2024 6:00:00 AM,Jefferson,AL-ALS-240328-12,c,,SAC,y,20240405,c96a643f-4f8b-4468-a9bf-37b44fca8f41,3/28/2024 9:31:00 PM,,ONLY,300,2024-ALALS-240328-12,-87.0529950505927,33.481993723121
43875,33.102,-87.059,3/30/2024 6:00:00 AM,Northeast Cahaba Trail,AL-CHR-240186,c,,SAC,y,20240405,ce873e9e-63db-4709-becd-4776e16db121,3/28/2024 8:30:00 PM,,ONLY,115,2024-ALCHR-240186,-87.0589950694607,33.1019938034623
43876,37.4291667,-82.9477778,3/26/2024 6:00:00 AM,Yellow Mountain,KY-KYS-241190974,c,,SAC,,20240405,0a75e4f0-db3d-4eba-b03f-cbe74214e630,3/25/2024 7:10:00 PM,,LAST,269,2024-KYKYS-241190974,-82.9477737994249,37.4291594457444
43877,38.6955556,-78.3363889,3/22/2024 6:00:00 AM,Rocky Branch,VA-SHP-240013,c,,SAC,,20240405,fc3db36c-9fb8-4c32-bc16-0f37da9031f4,3/20/2024 6:10:00 PM,,LAST,1031,2024-VASHP-240013,-78.3363862147638,38.6955479046441
43878,38.698121,-78.768052,3/22/2024 6:00:00 AM,North Zone Complex,VA-VAF-240050,c,,SAC,,20240405,a0dc5d7f-e5b1-498a-af32-11ecb3e14ca2,3/22/2024 11:34:00 PM,,LAST,16040,2024-VAVAF-240050,-78.7680491815184,38.6981133209385
43879,35.6325,-94.6891667,3/28/2024 6:00:00 AM,Rooster,OK-OKS-240402,c,,SAC,,20240405,8a74a625-7dbf-4bd9-8d0e-81ecc8fb3771,3/28/2024 11:00:00 PM,,LAST,180,2024-OKOKS-240402,-94.6891595283942,35.632493633646
43880,34.7086111,-84.3244444,3/25/2024 6:00:00 AM,Wolfpen Trail,GA-GAS-240082,c,,SAC,,20240405,416bb88c-d239-46cf-9221-1545e1649119,3/25/2024 6:18:06 PM,,LAST,175,2024-GAGAS-240082,-84.3244401627936,34.7086044597772
43881,37.849,-90.899,4/1/2024 6:00:00 AM,Gobbler,MO-MTF-000323,,,EACC,y,20240405,46e2820a-1ce5-4a21-86b7-02702951ffdd,4/1/2024 12:46:00 PM,,ONLY,250,2024-MOMTF-000323,-90.8989936802181,37.8489930364424
43882,42.498,-71.643,4/2/2024 6:00:00 AM,FD080016,MA-MAS-FD080016,c,,EACC,y,20240405,f777fea6-7d55-4bc6-880a-8a2b6edfe1b4,4/2/2024 12:10:16 PM,,ONLY,135,2024-MAMAS-FD080016,-71.642999209388,42.4979913194244
44083,33.63,-87.444,4/4/2024 12:00:00 AM,Walker,AL-ALS-240404-11,c,,SAC,,20240412,c69b3e71-00fb-47da-b0d8-868207aab442,4/4/2024 8:33:00 PM,,LAST,653,2024-ALALS-240404-11,-87.444,33.6300000000001
44084,28.733,-81.478,4/2/2024 12:00:00 AM,Wekiva (48),FL-FLS-1200120,c,,SAC,,20240412,fa64f2ce-d774-4907-8e35-4f6298e7835f,4/2/2024 8:46:00 PM,,LAST,290,2024-FLFLS-1200120,-81.478,28.7330000000001
44085,34.9002778,-76.3822222,4/9/2024 12:00:00 AM,Highway 12,NC-NCS-240017,c,,SAC,y,20240412,1362630c-01b8-49f4-90c6-82b4254b9230,4/8/2024 7:09:00 PM,,ONLY,3318,2024-NCNCS-240017,-76.3822221999999,34.9002778
44086,31.065,-88.353,4/5/2024 12:00:00 AM,Mobile,AL-ALS-20240404-8,c,,SAC,y,20240412,596ee71f-45ae-400f-96ba-5d6e1de7be13,4/4/2024 11:54:00 PM,,ONLY,723,2024-ALALS-20240404-8,-88.353,31.0650000000001
